9.972289424287589937e-03 1.535848318569643423e+07
1.007572898320006211e-02 1.531718214313992485e+07
1.018024148954644464e-02 1.527545269729075953e+07
1.028583807268776927e-02 1.523342958762053400e+07
1.039252997742657822e-02 1.519175858385138959e+07
1.050032856520437263e-02 1.514965533929320425e+07
1.060924531531147116e-02 1.510711537044226937e+07
1.071929182610940889e-02 1.506413414728885330e+07
1.083047981626604483e-02 1.502070709283478372e+07
1.094282112600345434e-02 1.497682958260606974e+07
1.105632771835877472e-02 1.493249694416043907e+07
1.117101168045812887e-02 1.488770445658978634e+07
1.128688522480375891e-02 1.484244735001744144e+07
1.140396069057452930e-02 1.479733680822790042e+07
1.152225054493988959e-02 1.475225918306617253e+07
1.164176738438748790e-02 1.470671398125628009e+07
1.176252393606455615e-02 1.466069635276627913e+07
1.188453305913318714e-02 1.461420139725630358e+07
1.200780774613970092e-02 1.456722416355674155e+07
1.213236112439819436e-02 1.451975964914097823e+07
1.225820645738843855e-02 1.447180279959270172e+07
1.238535714616829757e-02 1.442334850806766003e+07
1.251382673080077626e-02 1.437439161474983953e+07
1.264362889179587897e-02 1.432620297231336497e+07
1.277477745156742513e-02 1.427757510079195350e+07
1.290728637590497947e-02 1.422844282698466629e+07
1.304116977546104089e-02 1.417880091887829639e+07
1.317644190725365816e-02 1.412864409018953890e+07
1.331311717618464605e-02 1.407796699980205856e+07
1.345121013657352496e-02 1.402676425119773299e+07
1.359073549370740618e-02 1.397503039188197628e+07
1.373170810540690935e-02 1.392275991280311719e+07
1.387414298360836913e-02 1.387050878907989897e+07
1.401805529596241232e-02 1.381873251009691879e+07
1.416346036744915368e-02 1.376641917134438455e+07
1.431037368201010761e-02 1.371356320206283219e+07
1.445881088419705661e-02 1.366015897370899282e+07
1.460878778083802426e-02 1.360620079935639910e+07
1.476032034272049993e-02 1.355168293308981508e+07
1.491342470629214260e-02 1.349659956939334981e+07
1.506811717537914416e-02 1.344094484253224172e+07
1.522441422292236668e-02 1.338471282592823170e+07
1.538233249273154510e-02 1.332931188746939227e+07
1.554188880125763686e-02 1.327378767577461898e+07
1.570310013938359950e-02 1.321768752813150920e+07
1.586598367423370029e-02 1.316100547052968666e+07
1.603055675100161989e-02 1.310373546699217334e+07
1.619683689479752692e-02 1.304587141893260367e+07
1.636484181251428305e-02 1.298740716450582072e+07
1.653458939471302153e-02 1.292833647795169242e+07
1.670609771752828293e-02 1.286865306893215701e+07
1.687938504459292680e-02 1.280870642479614168e+07
1.705446982898296479e-02 1.275000114090216719e+07
1.723137071518263466e-02 1.269068692475467920e+07
1.741010654106978778e-02 1.263075746008255705e+07
1.759069633992192683e-02 1.257020636509789340e+07
1.777315934244300816e-02 1.250902719181642495e+07
1.795751497881130712e-02 1.244721342537087575e+07
1.814378288074848869e-02 1.238475848331721872e+07
1.833198288361015046e-02 1.232165571493371390e+07
1.852213502849809484e-02 1.225789840051267855e+07
1.871425956439442054e-02 1.219497478375276551e+07
1.890837695031783935e-02 1.213256432352187857e+07
1.910450785750230848e-02 1.206950649835770950e+07
1.930267317159828008e-02 1.200579459333851188e+07
1.950289399489677639e-02 1.194142182389066741e+07
1.970519164857652966e-02 1.187638133506622352e+07
1.990958767497446116e-02 1.181066620081291161e+07
2.011610383987965864e-02 1.174426942323660478e+07
2.032476213485120628e-02 1.167718393185612559e+07
2.053558477956000938e-02 1.160940258285032213e+07
2.074859422415493634e-02 1.154403437340964936e+07
2.096381315165350007e-02 1.147810110112017766e+07
2.118126448035733550e-02 1.141148392282746918e+07
2.140097136629271618e-02 1.134417574458024651e+07
2.162295720567642202e-02 1.127616939884380810e+07
2.184724563740715608e-02 1.120745764373676851e+07
2.207386054558279492e-02 1.113803316225988790e+07
2.230282606204378806e-02 1.106788856151689403e+07
2.253416656894290451e-02 1.099701637192722224e+07
2.276790670134165237e-02 1.092685950342218764e+07
2.300407134983362828e-02 1.085848704149432294e+07
2.324268566319505694e-02 1.078940537258271873e+07
2.348377505106286414e-02 1.071960714029663615e+07
2.372736518664050540e-02 1.064908491193970479e+07
2.397348200943183114e-02 1.057783117771843448e+07
2.422215172800339100e-02 1.050583834994249977e+07
2.447340082277529166e-02 1.043309876221675240e+07
2.472725604884108003e-02 1.035960466862482950e+07
2.498374443881684615e-02 1.028534824290430732e+07
2.524289330571987192e-02 1.021409142642615736e+07
2.550473024587714826e-02 1.014323184848470055e+07
2.576928314186407651e-02 1.007163726545312442e+07
2.603658016547362453e-02 9.999300053344691172e+06
2.630664978071628468e-02 9.926212509091340005e+06
2.657952074685118390e-02 9.852366849723406136e+06
2.685522212144857840e-02 9.777755211540816352e+06
2.713378326348418051e-02 9.702369649275703356e+06
2.741523383646551210e-02 9.626202135246327147e+06
2.769960381159074225e-02 9.550284386833444238e+06
2.798692347094026978e-02 9.478633552593342960e+06
2.827722341070139020e-02 9.406239505799517035e+06
2.857053454442646731e-02 9.333094537331676111e+06
2.886688810632483115e-02 9.259190858105145395e+06
2.916631565458888131e-02 9.184520598241413012e+06
2.946884907475464527e-02 9.109075806230094284e+06
2.977452058309723593e-02 9.032848448082165793e+06
3.008336273006148934e-02 8.955830406474461779e+06
3.039540840372822322e-02 8.878013479885261506e+06
3.071069083331641469e-02 8.803698737441625446e+06
3.102924359272176552e-02 8.731835594758620486e+06
3.135110060409185273e-02 8.659227037310268730e+06
3.167629614143853412e-02 8.585865333133397624e+06
3.200486483428765377e-02 8.511742670063512400e+06
3.233684167136671034e-02 8.436851154902886599e+06
3.267226200433078626e-02 8.361182812580018304e+06
3.301116155152700182e-02 8.284729585300397128e+06
3.335357640179818089e-02 8.207483331688430160e+06
3.369954301832585319e-02 8.129435825920483097e+06
3.404909824251315525e-02 8.059518237798377872e+06
3.440227929790802552e-02 7.989101321074871346e+06
3.475912379416706138e-02 7.917953990852924995e+06
3.511966973106053769e-02 7.846068670772997662e+06
3.548395550251889213e-02 7.773437705888254568e+06
3.585201990072126726e-02 7.700053361849396490e+06
3.622390212022641443e-02 7.625907824081044644e+06
3.659964176214645232e-02 7.550993196949580684e+06
3.697927883836392426e-02 7.475301502922354266e+06
3.736285377579259132e-02 7.402907896872171201e+06
3.775040742068243999e-02 7.336530548568547703e+06
3.814198104296932790e-02 7.269464687994753011e+06
3.853761634066973224e-02 7.201703173420089297e+06
3.893735544432112144e-02 7.133238789034831338e+06
3.934124092146835255e-02 7.064064244181830436e+06
3.974931578119663550e-02 6.994172172580141574e+06
4.016162347871147370e-02 6.923555131540607661e+06
4.057820791996614301e-02 6.852205601173293777e+06
